	premise	hypothesis	gold_label_x	__index_level_0__	label	filename	determiner	monotonicity	gold_label_y	replace_target	replace_source	replace_mode	ori_sentence	new_sentence	Exist
19973	There are some strange animals in the zoo .	There are some strange range animals in the zoo .	neutral	23350	1	silver/p06/d0966	some	upward_monotone	neutral	animals	range animals	noun_hyponym_obj	There are some strange animals in the zoo .	There are some strange range animals in the zoo .	True
19228	We need to buy some dog food .	We need to buy some dog edible .	neutral	22611	1	silver/p93/d2450	some	upward_monotone	neutral	food	edible	noun_hyponym_obj	We need to buy some dog food .	We need to buy some dog edible .	True
18675	There are some cookies under the card table .	There are some cookies under the table .	entailment	21922	0	silver/p14/d3494	some	upward_monotone	entailment	table	card table	noun_hypernym_obj	There are some cookies under the card table .	There are some cookies under the table .	True
23429	There were some boats on the lake .	There were some powerboats on the lake .	neutral	26945	1	silver/p61/d1658	some	upward_monotone	neutral	boats	powerboats	noun_hyponym_obj	There were some boats on the lake .	There were some powerboats on the lake .	True
20674	Tom bought some apples and made apple brown sauce .	Tom bought some apples and made apple sauce .	entailment	24075	0	silver/p37/d3521	some	upward_monotone	entailment	sauce	brown sauce	noun_hypernym_obj	Tom bought some apples and made apple brown sauce .	Tom bought some apples and made apple sauce .	True
18773	I need some wholemeal bread .	I need some wholemeal garlic bread .	neutral	22042	1	silver/p14/d3393	some	upward_monotone	neutral	bread	garlic bread	noun_hyponym_obj	I need some wholemeal bread .	I need some wholemeal garlic bread .	True
22959	There seems to be some genetic problem with this predatory animal .	There seems to be some genetic problem with this animal .	entailment	26436	0	silver/p44/d2382	some	upward_monotone	entailment	animal	predatory animal	noun_hypernym_obj	There seems to be some genetic problem with this predatory animal .	There seems to be some genetic problem with this animal .	True
21124	Tom bought some nigellas for Mary .	Tom bought some flowers for Mary .	entailment	24490	0	silver/p12/d2031	some	upward_monotone	entailment	flowers	nigellas	noun_hypernym_obj	Tom bought some nigellas for Mary .	Tom bought some flowers for Mary .	True
18229	The mice ate some of the bread .	The mice ate some of the loaf of bread .	neutral	21468	1	silver/p71/d1944	some	upward_monotone	neutral	bread	loaf of bread	noun_hyponym_obj	The mice ate some of the bread .	The mice ate some of the loaf of bread .	True
24641	She is living in some village in India .	She is living in some kraal in India .	neutral	28396	1	gold/p03/d2510	some	upward_monotone	neutral	village	kraal	noun_hyponym_obj	She is living in some village in India .	She is living in some kraal in India .	True
19892	There are some strange domestic animals in the zoo .	There are some strange animals in the zoo .	entailment	23269	0	silver/p06/d0966	some	upward_monotone	entailment	animals	domestic animals	noun_hypernym_obj	There are some strange domestic animals in the zoo .	There are some strange animals in the zoo .	True
18366	If you need some deputy , just inquire the higher ranking official .	If you need some help , just inquire the higher ranking official .	entailment	21608	0	silver/p64/d1794	some	upward_monotone	entailment	help	deputy	noun_hypernym_obj	If you need some deputy , just inquire the higher ranking official .	If you need some help , just inquire the higher ranking official .	True
19880	There are some strange bipeds in the zoo .	There are some strange animals in the zoo .	entailment	23257	0	silver/p06/d0966	some	upward_monotone	entailment	animals	bipeds	noun_hypernym_obj	There are some strange bipeds in the zoo .	There are some strange animals in the zoo .	True
19103	Tom was thirsty and asked for some nutrient .	Tom was thirsty and asked for some water .	neutral	22429	1	silver/p47/d2833	some	upward_monotone	neutral	water	nutrient	noun_hypernym_obj	Tom was thirsty and asked for some nutrient .	Tom was thirsty and asked for some water .	True
18536	Tom bought a bottle of vodka and some perfume at the duty-free confectionary .	Tom bought a bottle of vodka and some perfume at the duty-free shop .	entailment	21781	0	silver/p72/d3303	some	upward_monotone	entailment	shop	confectionary	noun_hypernym_obj	Tom bought a bottle of vodka and some perfume at the duty-free confectionary .	Tom bought a bottle of vodka and some perfume at the duty-free shop .	True
23790	The World~Court has no power to enforce its orders but its decisions have traditionally carried some diplomatic weight .	The World~Court has no power to enforce its orders but its decisions have traditionally carried some diplomatic frail .	neutral	27344	1	silver/p00/d0710	some	upward_monotone	neutral	weight	frail	noun_hyponym_obj	The World~Court has no power to enforce its orders but its decisions have traditionally carried some diplomatic weight .	The World~Court has no power to enforce its orders but its decisions have traditionally carried some diplomatic frail .	True
20728	Tom bought some apples and made apple paprika sauce .	Tom bought some apples and made apple sauce .	entailment	24122	0	silver/p37/d3521	some	upward_monotone	entailment	sauce	paprika sauce	noun_hypernym_obj	Tom bought some apples and made apple paprika sauce .	Tom bought some apples and made apple sauce .	True
20910	Tom bought some flowers for Mary .	Tom bought some browallias for Mary .	neutral	24290	1	silver/p12/d2031	some	upward_monotone	neutral	flowers	browallias	noun_hyponym_obj	Tom bought some flowers for Mary .	Tom bought some browallias for Mary .	True
19822	Tom hid the gun under some socks in the drawer .	Tom hid the gun under some tabis in the drawer .	neutral	23199	1	silver/p06/d1547	some	upward_monotone	neutral	socks	tabis	noun_hyponym_obj	Tom hid the gun under some socks in the drawer .	Tom hid the gun under some tabis in the drawer .	True
21363	Tom bought some flowers for Mary .	Tom bought some wallflowers for Mary .	neutral	24703	1	silver/p12/d2031	some	upward_monotone	neutral	flowers	wallflowers	noun_hyponym_obj	Tom bought some flowers for Mary .	Tom bought some wallflowers for Mary .	True
20057	In English there are some words borrowed from Japanese .	In English there are some words borrowed from Ryukyuans .	neutral	23449	1	silver/p35/d1978	some	upward_monotone	neutral	Japanese	Ryukyuans	noun_hyponym_obj	In English there are some words borrowed from Japanese .	In English there are some words borrowed from Ryukyuans .	True
20848	Tom bought some African daisies for Mary .	Tom bought some flowers for Mary .	entailment	24231	0	silver/p12/d2031	some	upward_monotone	entailment	flowers	African daisies	noun_hypernym_obj	Tom bought some African daisies for Mary .	Tom bought some flowers for Mary .	True
19807	Tom hid the gun under some socks in the drawer .	Tom hid the gun under some bobbysockss in the drawer .	neutral	23184	1	silver/p06/d1547	some	upward_monotone	neutral	socks	bobbysockss	noun_hyponym_obj	Tom hid the gun under some socks in the drawer .	Tom hid the gun under some bobbysockss in the drawer .	True
18872	I met some anglophiles while I was waiting for a bus .	I met some friends while I was waiting for a bus .	entailment	22185	0	silver/p22/d2459	some	upward_monotone	entailment	friends	anglophiles	noun_hypernym_obj	I met some anglophiles while I was waiting for a bus .	I met some friends while I was waiting for a bus .	True
18910	I met some philhellenists while I was waiting for a bus .	I met some friends while I was waiting for a bus .	entailment	22223	0	silver/p22/d2459	some	upward_monotone	entailment	friends	philhellenists	noun_hypernym_obj	I met some philhellenists while I was waiting for a bus .	I met some friends while I was waiting for a bus .	True
21286	Tom bought some flowers for Mary .	Tom bought some helianthuss for Mary .	neutral	24632	1	silver/p12/d2031	some	upward_monotone	neutral	flowers	helianthuss	noun_hyponym_obj	Tom bought some flowers for Mary .	Tom bought some helianthuss for Mary .	True
20453	Tom went to meet some girl named Mary .	Tom went to meet some girl named woman .	neutral	23860	1	silver/p28/d2710	some	upward_monotone	neutral	Mary	woman	noun_hyponym_obj	Tom went to meet some girl named Mary .	Tom went to meet some girl named woman .	True
24254	Brian took some roses .	Brian took some Rosa eglanterias .	neutral	27943	1	silver/p23/d0956	some	upward_monotone	neutral	roses	Rosa eglanterias	noun_hyponym_obj	Brian took some roses .	Brian took some Rosa eglanterias .	True
19483	I was buying some books from the bookstore .	I was buying some order books from the order bookstore .	neutral	22844	1	silver/p34/d2063	some	upward_monotone	neutral	books	order books	noun_hyponym_obj	I was buying some books from the bookstore .	I was buying some order books from the order bookstore .	True
18594	Tom bought a bottle of vodka and some perfume at the duty-free perfumery .	Tom bought a bottle of vodka and some perfume at the duty-free shop .	entailment	21839	0	silver/p72/d3303	some	upward_monotone	entailment	shop	perfumery	noun_hypernym_obj	Tom bought a bottle of vodka and some perfume at the duty-free perfumery .	Tom bought a bottle of vodka and some perfume at the duty-free shop .	True
21305	Tom bought some flowers for Mary .	Tom bought some sweet sultans for Mary .	neutral	24648	1	silver/p12/d2031	some	upward_monotone	neutral	flowers	sweet sultans	noun_hyponym_obj	Tom bought some flowers for Mary .	Tom bought some sweet sultans for Mary .	True
23062	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the attackers .	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the retaliators .	neutral	26562	1	silver/p68/d0719	some	upward_monotone	neutral	attackers	retaliators	noun_hyponym_obj	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the attackers .	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the retaliators .	True
18487	Tom bought a bottle of vodka and some perfume at the duty-free shop .	Tom bought a bottle of vodka and some perfume at the duty-free bazar .	neutral	21732	1	silver/p72/d3303	some	upward_monotone	neutral	shop	bazar	noun_hyponym_obj	Tom bought a bottle of vodka and some perfume at the duty-free shop .	Tom bought a bottle of vodka and some perfume at the duty-free bazar .	True
21470	There were some booklovers in the classroom .	There were some students in the classroom .	entailment	24814	0	silver/p38/d1872	some	upward_monotone	entailment	students	booklovers	noun_hypernym_obj	There were some booklovers in the classroom .	There were some students in the classroom .	True
