	premise	hypothesis	gold_label_x	__index_level_0__	label	filename	determiner	monotonicity	gold_label_y	replace_target	replace_source	replace_mode	ori_sentence	new_sentence	Exist
5458	There is no sign of life on moles .	There is no sign of life on Mars .	neutral	7092	1	silver/p13/d3194	no	downward_monotone	neutral	Mars	moles	noun_hypernym_obj	There is no sign of life on moles .	There is no sign of life on Mars .	True
799	There are no beaches in this area .	There are no beaches in this land .	entailment	903	0	silver/p14/d1930	no	downward_monotone	entailment	area	land	noun_hyponym_obj	There are no beaches in this area .	There are no beaches in this land .	True
233	You have no driving appalling .	You have no driving experience .	neutral	244	1	silver/p39/d1860	no	downward_monotone	neutral	experience	appalling	noun_hypernym_obj	You have no driving appalling .	You have no driving experience .	True
4987	He paid no attention to my warning .	He paid no tender loving care to my warning .	entailment	6478	0	silver/p98/d3091	no	downward_monotone	entailment	attention	tender loving care	noun_hyponym_obj	He paid no attention to my warning .	He paid no tender loving care to my warning .	True
2739	Good wine needs no bush .	Good wine needs no frangipanni .	entailment	3407	0	silver/p48/d0864	no	downward_monotone	entailment	bush	frangipanni	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no frangipanni .	True
4021	The efforts brought about no product .	The efforts brought about no effect .	neutral	5359	1	silver/p10/d1986	no	downward_monotone	neutral	effect	product	noun_hypernym_obj	The efforts brought about no product .	The efforts brought about no effect .	True
7220	There is no dress code .	There is no dress software .	entailment	9153	0	silver/p86/d3550	no	downward_monotone	entailment	code	software	noun_hyponym_obj	There is no dress code .	There is no dress software .	True
1052	There are no more pitches .	There are no more bullets .	entailment	1250	0	silver/p42/d1623	no	downward_monotone	entailment	bullets	pitches	noun_hypernym_obj	There are no more pitches .	There are no more bullets .	True
1624	We have no classes on Wednesday salutations .	We have no classes on Wednesday afternoons .	entailment	1919	0	silver/p47/d1616	no	downward_monotone	entailment	afternoons	salutations	noun_hypernym_obj	We have no classes on Wednesday salutations .	We have no classes on Wednesday afternoons .	True
7363	There is no choice in this matter .	There is no decision making in this matter .	neutral	9385	1	silver/p63/d3417	no	downward_monotone	neutral	choice	decision making	noun_hypernym_obj	There is no choice in this matter .	There is no decision making in this matter .	True
10242	Buses run every ten minutes .	Buses run every ten split seconds .	entailment	12875	0	silver/p52/d1842	every	downward_monotone	entailment	minutes	split seconds	noun_hyponym_obj	Buses run every ten minutes .	Buses run every ten split seconds .	True
14747	The robbers made away with all the megabuck in the safe .	The robbers made away with all the money in the safe .	neutral	17556	1	silver/p38/d2570	all	downward_monotone	neutral	money	megabuck	noun_hypernym_obj	The robbers made away with all the megabuck in the safe .	The robbers made away with all the money in the safe .	True
17855	I thank you in advance for your kind cooperation and remain at your disposal for any information if necessary .	I thank you in advance for your kind cooperation and remain at your disposal for any tabulation if necessary .	entailment	21001	0	silver/p56/d2146	any	downward_monotone	entailment	information	tabulation	noun_hyponym_obj	I thank you in advance for your kind cooperation and remain at your disposal for any information if necessary .	I thank you in advance for your kind cooperation and remain at your disposal for any tabulation if necessary .	True
6896	He had no difficulty explaining the mystery .	He had no difficulty explaining the murder mystery .	entailment	8756	0	silver/p62/d3130	no	downward_monotone	entailment	mystery	murder mystery	noun_hyponym_obj	He had no difficulty explaining the mystery .	He had no difficulty explaining the murder mystery .	True
11220	He was known to every body in the village .	He was known to every first-rater in the village .	entailment	13915	0	silver/p05/d2419	every	downward_monotone	entailment	body	first-rater	noun_hyponym_obj	He was known to every body in the village .	He was known to every first-rater in the village .	True
8623	I have no idea where he is now .	I have no idea where he is present .	neutral	10846	1	silver/p61/d3122	no	downward_monotone	neutral	now	present	noun_hypernym_obj	I have no idea where he is now .	I have no idea where he is present .	True
17834	I thank you in advance for your kind cooperation and remain at your disposal for any readout if necessary .	I thank you in advance for your kind cooperation and remain at your disposal for any information if necessary .	neutral	20984	1	silver/p56/d2146	any	downward_monotone	neutral	information	readout	noun_hypernym_obj	I thank you in advance for your kind cooperation and remain at your disposal for any readout if necessary .	I thank you in advance for your kind cooperation and remain at your disposal for any information if necessary .	True
7010	Tom has no friends .	Tom has no free traders .	entailment	8899	0	silver/p25/d3187	no	downward_monotone	entailment	friends	free traders	noun_hyponym_obj	Tom has no friends .	Tom has no free traders .	True
15144	Gonzales offers a bike to all his employees in Europe .	Gonzales offers a bike to all his spotters in Europe .	entailment	17958	0	silver/p16/d3331	all	downward_monotone	entailment	employees	spotters	noun_hyponym_obj	Gonzales offers a bike to all his employees in Europe .	Gonzales offers a bike to all his spotters in Europe .	True
8583	In politics there are no friends , only partners .	In politics there are no friends , only monogamists .	entailment	10786	0	silver/p83/d1898	no	downward_monotone	entailment	partners	monogamists	noun_hyponym_obj	In politics there are no friends , only partners .	In politics there are no friends , only monogamists .	True
1400	There are no roads to the top , only to the bottom .	There are no shortcuts to the top , only to the bottom .	entailment	1622	0	silver/p89/d0874	no	downward_monotone	entailment	shortcuts	roads	noun_hypernym_obj	There are no roads to the top , only to the bottom .	There are no shortcuts to the top , only to the bottom .	True
17293	Everyone has the right to the protection of the moral and material interests resulting from any scientific , literary or artistic production of which he is the author .	Everyone has the right to the protection of the moral and material interests resulting from any scientific , literary or artistic production of which he is the versifier .	entailment	20399	0	silver/p45/d2511	any	downward_monotone	entailment	author	versifier	noun_hyponym_obj	Everyone has the right to the protection of the moral and material interests resulting from any scientific , literary or artistic production of which he is the author .	Everyone has the right to the protection of the moral and material interests resulting from any scientific , literary or artistic production of which he is the versifier .	True
6986	Tom has no friends .	Tom has no anglophils .	entailment	8875	0	silver/p25/d3187	no	downward_monotone	entailment	friends	anglophils	noun_hyponym_obj	Tom has no friends .	Tom has no anglophils .	True
1736	There was no furniture in that room .	There was no table in that room .	entailment	2045	0	silver/p20/d2118	no	downward_monotone	entailment	furniture	table	noun_hyponym_obj	There was no furniture in that room .	There was no table in that room .	True
5188	There is no honor among thieves .	There is no honor among plunderers .	entailment	6738	0	silver/p73/d2441	no	downward_monotone	entailment	thieves	plunderers	noun_hyponym_obj	There is no honor among thieves .	There is no honor among plunderers .	True
7383	There were no radios in Japan in those days .	There were no crystal sets in Japan in those days .	entailment	9419	0	silver/p63/d1527	no	downward_monotone	entailment	radios	crystal sets	noun_hyponym_obj	There were no radios in Japan in those days .	There were no crystal sets in Japan in those days .	True
4214	Tom has no classes at~all on Monday .	Tom has no extension courses at~all on Monday .	entailment	5592	0	silver/p85/d2428	no	downward_monotone	entailment	classes	extension courses	noun_hyponym_obj	Tom has no classes at~all on Monday .	Tom has no extension courses at~all on Monday .	True
2911	Good wine needs no bush .	Good wine needs no mesquit .	entailment	3734	0	silver/p48/d0864	no	downward_monotone	entailment	bush	mesquit	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no mesquit .	True
1945	There can be walls without a roof , but no roof without walls .	There can be walls without a covering , but no covering without walls .	neutral	2292	1	silver/p52/d2691	no	downward_monotone	neutral	roof	covering	noun_hypernym_obj	There can be walls without a roof , but no roof without walls .	There can be walls without a covering , but no covering without walls .	True
8457	I had no idea you were a cosmetic surgeon .	I had no idea you were a surgeon .	neutral	10653	1	silver/p92/d1938	no	downward_monotone	neutral	surgeon	cosmetic surgeon	noun_hypernym_obj	I had no idea you were a cosmetic surgeon .	I had no idea you were a surgeon .	True
11702	He was known to every revenant in the village .	He was known to every body in the village .	neutral	14385	1	silver/p05/d2419	every	downward_monotone	neutral	body	revenant	noun_hypernym_obj	He was known to every revenant in the village .	He was known to every body in the village .	True
